Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Stipend,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Intern_Satisfaction_Score,Resigned,Hire_Year,Hire_Month
87485,Customer Support,Male,37,Specialist,2026-03-18 03:05:36,5,PhD,2,5400,43,12,0,0,50,14,48,0,4.52,False,2026,3
87486,Engineering,Male,28,Specialist,2026-03-18 03:05:36,8,High School,4,6300,34,37,8,3,25,10,16,0,2.49,False,2026,3
87487,Sales,Male,28,Consultant,2026-03-18 03:05:36,0,Master,1,6050,54,34,24,13,0,19,81,1,4.89,False,2026,3
87488,Customer Support,Male,29,Technician,2026-03-18 03:05:36,0,High School,3,4550,40,27,7,14,25,13,83,1,2.93,False,2026,3
87489,Marketing,Male,39,Specialist,2026-03-18 03:05:36,4,High School,1,4950,48,36,26,0,100,17,34,0,3.89,False,2026,3
87490,IT,Female,49,Consultant,2026-03-18 03:05:36,7,Bachelor,2,6600,46,0,14,12,25,17,82,2,3.48,False,2026,3
87491,HR,Female,25,Consultant,2026-03-18 03:05:36,6,PhD,1,6050,50,20,4,7,0,3,62,2,1.07,True,2026,3
87492,Marketing,Male,50,Analyst,2026-03-18 03:05:36,5,Bachelor,1,4400,52,12,11,5,100,14,33,1,2.38,False,2026,3
87493,Finance,Female,25,Engineer,2026-03-18 03:05:36,1,Master,4,8400,35,28,3,5,25,15,80,0,4.71,False,2026,3
87494,IT,Male,40,Manager,2026-03-18 03:05:36,0,High School,3,7800,42,12,25,11,100,8,38,2,1.4,False,2026,3
87495,Sales,Male,51,Developer,2026-03-18 03:05:36,3,Bachelor,3,6500,51,30,28,2,0,6,3,2,3.25,False,2026,3
87496,Operations,Male,55,Manager,2026-03-18 03:05:36,5,Bachelor,4,8400,30,13,2,0,50,6,46,0,4.97,False,2026,3
87497,Customer Support,Female,39,Specialist,2026-03-18 03:05:36,4,High School,2,5400,52,41,12,14,25,9,68,2,3.49,False,2026,3
87498,HR,Female,30,Technician,2026-03-18 03:05:36,5,Bachelor,2,4200,43,42,10,8,100,4,96,0,1.98,False,2026,3
87499,Legal,Female,56,Consultant,2026-03-18 03:05:36,2,High School,4,7700,35,43,8,5,100,7,7,0,2.27,False,2026,3
87500,HR,Female,40,Engineer,2026-03-18 03:05:36,6,Bachelor,1,6600,47,49,17,0,100,13,10,2,1.59,False,2026,3
87501,Legal,Female,37,Analyst,2026-03-18 03:05:36,3,Master,5,6000,37,32,8,7,25,18,44,0,3.08,False,2026,3
87502,Legal,Male,24,Developer,2026-03-18 03:05:36,6,Master,1,5500,46,5,7,2,50,16,81,1,4.66,False,2026,3
87503,Customer Support,Male,54,Technician,2026-03-18 03:05:36,0,Bachelor,5,5250,47,45,28,9,50,19,34,2,1.17,True,2026,3
87504,Engineering,Female,47,Developer,2026-03-18 03:05:36,6,Bachelor,2,6000,44,15,10,8,0,2,93,2,2.54,False,2026,3
87505,Customer Support,Female,47,Specialist,2026-03-18 03:05:36,5,Bachelor,5,6750,39,43,10,12,25,18,11,1,2.09,False,2026,3
87506,IT,Female,28,Analyst,2026-03-18 03:05:36,9,Master,2,4800,50,45,3,6,50,4,7,2,2.01,False,2026,3
87507,Operations,Female,55,Consultant,2026-03-18 03:05:36,3,High School,3,7150,44,34,3,13,50,1,42,0,4.14,False,2026,3
87508,IT,Male,29,Manager,2026-03-18 03:05:36,0,High School,3,7800,31,9,22,9,75,12,56,1,1.57,False,2026,3
87509,IT,Female,39,Analyst,2026-03-18 03:05:36,0,Bachelor,3,5200,57,6,9,8,100,6,76,0,2.12,True,2026,3
87510,Engineering,Male,34,Developer,2026-03-18 03:05:36,8,PhD,5,7500,48,8,16,14,100,11,0,1,2.66,False,2026,3
87511,Engineering,Female,58,Technician,2026-03-18 03:05:36,5,Bachelor,3,4550,56,38,27,10,0,14,8,1,3.38,False,2026,3
87512,Operations,Male,60,Manager,2026-03-18 03:05:36,2,High School,2,7200,50,22,17,12,50,9,91,1,3.37,False,2026,3
87513,Legal,Male,30,Developer,2026-03-18 03:05:36,8,Master,1,5500,40,12,13,11,75,9,88,1,4.21,False,2026,3
87514,Sales,Female,51,Manager,2026-03-18 03:05:36,7,Master,3,7800,43,21,1,7,25,14,29,1,1.82,False,2026,3
87515,Customer Support,Male,47,Technician,2026-03-18 03:05:36,3,Bachelor,2,4200,41,36,28,13,0,8,12,1,2.64,False,2026,3
87516,Engineering,Female,50,Specialist,2026-03-18 03:05:36,3,Bachelor,5,6750,57,34,6,7,75,8,69,2,4.98,False,2026,3
87517,Legal,Female,40,Manager,2026-03-18 03:05:36,9,Bachelor,2,7200,37,27,9,6,100,1,98,1,4.72,False,2026,3
87518,Marketing,Male,36,Consultant,2026-03-18 03:05:36,5,Master,1,6050,60,38,21,5,25,10,49,0,1.14,False,2026,3
87519,Finance,Female,36,Specialist,2026-03-18 03:05:36,8,High School,3,5850,60,30,27,2,100,18,93,1,1.94,False,2026,3
87520,Finance,Female,48,Technician,2026-03-18 03:05:36,6,Bachelor,3,4550,33,7,7,5,0,8,27,1,3.52,False,2026,3
87521,Engineering,Male,48,Engineer,2026-03-18 03:05:36,2,Bachelor,5,9000,31,6,27,13,75,9,4,1,1.14,False,2026,3
87522,IT,Male,24,Developer,2026-03-18 03:05:36,2,Bachelor,4,7000,52,26,12,13,100,11,15,2,3.83,False,2026,3
87523,IT,Female,57,Technician,2026-03-18 03:05:36,9,PhD,3,4550,56,42,16,4,0,2,81,1,3.96,False,2026,3
87524,Customer Support,Male,36,Consultant,2026-03-18 03:05:36,6,High School,3,7150,59,34,2,12,100,3,24,1,4.92,False,2026,3
87525,Sales,Female,26,Engineer,2026-03-18 03:05:36,3,High School,4,8400,47,30,5,6,25,15,48,0,4.44,False,2026,3
87526,Customer Support,Male,24,Engineer,2026-03-18 03:05:36,3,Master,5,9000,46,13,24,5,75,13,28,1,1.07,False,2026,3
87527,Marketing,Male,48,Specialist,2026-03-18 03:05:36,6,PhD,5,6750,53,3,7,7,100,1,79,1,1.97,False,2026,3
87528,Finance,Male,47,Consultant,2026-03-18 03:05:36,5,High School,2,6600,46,49,25,1,0,1,35,0,4.65,False,2026,3
87529,Engineering,Female,33,Developer,2026-03-18 03:05:36,2,Bachelor,3,6500,33,8,9,9,25,10,15,1,3.66,False,2026,3
87530,Operations,Male,57,Consultant,2026-03-18 03:05:36,9,Master,3,7150,60,20,7,9,75,3,22,0,4.53,False,2026,3
87531,Marketing,Female,38,Consultant,2026-03-18 03:05:36,2,Bachelor,3,7150,60,4,27,11,0,18,63,2,4.94,False,2026,3
87532,Legal,Female,22,Specialist,2026-03-18 03:05:36,0,Bachelor,4,6300,32,39,21,6,100,7,0,1,1.21,False,2026,3
87533,Marketing,Female,27,Developer,2026-03-18 03:05:36,7,High School,2,6000,43,3,15,9,25,8,68,2,2.35,True,2026,3
87534,HR,Male,45,Technician,2026-03-18 03:05:36,2,Master,4,4900,50,17,19,14,75,17,84,0,4.81,True,2026,3
87535,Engineering,Female,40,Developer,2026-03-18 03:05:36,4,Bachelor,5,7500,40,4,1,11,50,14,87,1,3.09,False,2026,3
87536,Operations,Male,34,Technician,2026-03-18 03:05:36,6,High School,5,5250,53,17,18,10,25,9,41,1,2.98,False,2026,3
87537,Finance,Female,49,Developer,2026-03-18 03:05:36,9,Bachelor,5,7500,34,19,16,10,50,13,38,1,3.06,False,2026,3
87538,Customer Support,Female,37,Engineer,2026-03-18 03:05:36,1,High School,1,6600,43,6,19,14,100,6,47,2,3.64,False,2026,3
87539,Engineering,Female,57,Manager,2026-03-18 03:05:36,0,Master,1,6600,59,21,1,2,100,11,72,2,4.97,False,2026,3
87540,IT,Male,59,Analyst,2026-03-18 03:05:36,6,Bachelor,1,4400,36,37,16,9,50,7,95,1,3.29,False,2026,3
87541,Sales,Female,53,Manager,2026-03-18 03:05:36,0,Bachelor,3,7800,30,11,25,8,100,11,15,2,5.0,False,2026,3
87542,IT,Female,45,Manager,2026-03-18 03:05:36,3,Bachelor,3,7800,52,10,9,5,25,2,92,0,4.89,True,2026,3
87543,Operations,Male,52,Engineer,2026-03-18 03:05:36,4,Master,2,7200,39,41,26,10,50,13,76,2,3.82,False,2026,3
87544,Marketing,Male,27,Engineer,2026-03-18 03:05:36,3,High School,1,6600,37,1,23,10,50,15,28,2,4.63,False,2026,3
87545,Engineering,Male,43,Engineer,2026-03-18 03:05:36,8,Master,5,9000,37,49,26,6,0,18,9,1,1.0,False,2026,3
87546,Customer Support,Female,34,Developer,2026-03-18 03:05:36,2,Bachelor,4,7000,30,39,7,13,25,13,66,0,1.21,False,2026,3
87547,Sales,Female,25,Analyst,2026-03-18 03:05:36,5,High School,5,6000,60,36,19,11,0,11,94,1,2.08,False,2026,3
87548,Legal,Male,35,Technician,2026-03-18 03:05:36,6,Bachelor,2,4200,39,23,16,3,0,14,17,0,4.68,False,2026,3
87549,Customer Support,Female,59,Manager,2026-03-18 03:05:36,6,Bachelor,3,7800,33,36,14,11,100,6,34,0,3.68,False,2026,3
87550,IT,Female,44,Developer,2026-03-18 03:05:36,2,High School,5,7500,54,46,1,5,25,3,5,0,2.69,False,2026,3
87551,IT,Female,44,Analyst,2026-03-18 03:05:36,4,High School,3,5200,42,2,3,12,50,9,54,0,4.17,False,2026,3
87552,HR,Female,22,Developer,2026-03-18 03:05:36,3,Bachelor,2,6000,46,45,20,7,25,19,84,2,4.46,False,2026,3
87553,Marketing,Female,49,Consultant,2026-03-18 03:05:36,1,Bachelor,4,7700,44,18,1,13,50,15,7,0,3.9,False,2026,3
87554,IT,Male,36,Consultant,2026-03-18 03:05:36,7,Bachelor,4,7700,41,44,21,9,25,8,65,1,1.83,True,2026,3
87555,Operations,Female,51,Specialist,2026-03-18 03:05:36,3,Bachelor,3,5850,60,47,23,12,25,8,69,2,3.15,True,2026,3
87556,IT,Female,36,Technician,2026-03-18 03:05:36,5,High School,1,3850,39,12,19,14,0,1,56,2,1.41,False,2026,3
87557,Sales,Male,38,Consultant,2026-03-18 03:05:36,6,Bachelor,4,7700,54,31,28,14,50,10,23,0,3.52,False,2026,3
87558,Customer Support,Female,53,Engineer,2026-03-18 03:05:36,7,Bachelor,4,8400,44,41,0,3,25,19,43,1,3.66,False,2026,3
87559,Marketing,Female,55,Developer,2026-03-18 03:05:36,2,High School,4,7000,38,48,20,14,50,6,14,2,2.3,False,2026,3
87560,Customer Support,Female,25,Specialist,2026-03-18 03:05:36,9,High School,3,5850,58,34,12,14,50,7,15,2,4.82,False,2026,3
87561,Legal,Female,22,Specialist,2026-03-18 03:05:36,5,High School,1,4950,55,47,13,13,0,14,31,2,4.8,False,2026,3
87562,Engineering,Female,23,Specialist,2026-03-18 03:05:36,6,High School,1,4950,30,21,24,12,75,18,85,1,3.13,False,2026,3
87563,IT,Female,29,Analyst,2026-03-18 03:05:36,4,Master,1,4400,32,13,8,6,100,5,0,0,2.35,False,2026,3
87564,Customer Support,Male,52,Manager,2026-03-18 03:05:36,4,High School,5,9000,35,29,17,11,50,9,85,2,1.92,False,2026,3
87565,IT,Female,43,Engineer,2026-03-18 03:05:36,7,Bachelor,4,8400,45,30,5,14,50,6,67,2,1.99,False,2026,3
87566,HR,Male,32,Analyst,2026-03-18 03:05:36,1,High School,2,4800,43,27,18,13,0,5,10,0,2.93,False,2026,3
87567,Engineering,Female,58,Technician,2026-03-18 03:05:36,4,PhD,2,4200,56,17,18,12,25,1,58,1,1.54,True,2026,3
87568,Engineering,Female,37,Analyst,2026-03-18 03:05:36,9,PhD,3,5200,54,8,25,6,25,5,64,1,4.95,False,2026,3
87569,Engineering,Female,58,Technician,2026-03-18 03:05:36,1,Bachelor,2,4200,58,32,12,14,0,4,2,1,2.23,False,2026,3
87570,Engineering,Female,41,Engineer,2026-03-18 03:05:36,3,High School,4,8400,50,31,15,3,25,7,61,0,2.1,False,2026,3
87571,Operations,Female,51,Specialist,2026-03-18 03:05:36,6,High School,3,5850,45,19,22,13,50,6,91,0,1.86,False,2026,3
87572,Sales,Male,56,Specialist,2026-03-18 03:05:36,9,Bachelor,1,4950,39,29,28,13,25,5,47,2,1.85,False,2026,3
87573,HR,Female,41,Consultant,2026-03-18 03:05:36,2,Bachelor,1,6050,36,45,1,14,25,7,4,0,3.39,True,2026,3
87574,Finance,Female,43,Consultant,2026-03-18 03:05:36,4,High School,3,7150,34,19,1,13,25,18,38,0,3.25,False,2026,3
87575,Operations,Female,50,Developer,2026-03-18 03:05:36,5,PhD,3,6500,37,32,1,5,50,15,78,0,4.23,False,2026,3
87576,Marketing,Female,28,Analyst,2026-03-18 03:05:36,3,High School,2,4800,38,1,22,1,75,16,2,1,3.98,False,2026,3
87577,Engineering,Female,46,Developer,2026-03-18 03:05:36,0,High School,3,6500,43,21,0,13,50,16,1,2,3.73,False,2026,3
87578,HR,Male,30,Analyst,2026-03-18 03:05:36,3,High School,2,4800,36,24,9,7,25,4,69,1,4.26,False,2026,3
87579,Engineering,Female,35,Engineer,2026-03-18 03:05:36,6,PhD,1,6600,37,3,26,5,75,17,89,2,3.09,False,2026,3
87580,IT,Female,51,Technician,2026-03-18 03:05:36,1,High School,4,4900,36,48,27,3,50,1,55,2,3.7,False,2026,3
87581,Operations,Male,27,Consultant,2026-03-18 03:05:36,6,High School,5,8250,56,47,18,6,100,5,65,2,2.45,False,2026,3
87582,Engineering,Male,29,Developer,2026-03-18 03:05:36,8,Bachelor,3,6500,52,16,27,4,75,19,65,2,1.21,False,2026,3
87583,Sales,Male,46,Engineer,2026-03-18 03:05:36,1,Bachelor,2,7200,36,46,8,4,100,11,25,0,2.69,False,2026,3
87584,Customer Support,Female,31,Technician,2026-03-18 03:05:36,7,Bachelor,3,4550,44,5,24,5,25,4,14,2,1.8,False,2026,3
87585,HR,Female,49,Analyst,2026-03-18 03:05:36,5,Bachelor,1,4400,37,37,22,14,100,1,0,1,1.14,False,2026,3
87586,HR,Female,22,Analyst,2026-03-18 03:05:36,4,Master,2,4800,42,10,25,1,75,9,54,1,3.88,False,2026,3
87587,Operations,Male,33,Engineer,2026-03-18 03:05:36,7,Bachelor,2,7200,34,36,19,4,0,1,66,0,1.02,False,2026,3
87588,Customer Support,Female,40,Engineer,2026-03-18 03:05:36,1,High School,1,6600,31,44,19,13,25,18,69,1,3.84,False,2026,3
87589,Engineering,Female,26,Manager,2026-03-18 03:05:36,3,Bachelor,4,8400,58,47,20,5,50,6,36,1,4.4,False,2026,3
87590,HR,Male,47,Specialist,2026-03-18 03:05:36,5,Bachelor,2,5400,56,16,13,8,50,14,36,0,3.32,False,2026,3
87591,Engineering,Female,60,Manager,2026-03-18 03:05:36,5,High School,5,9000,47,39,28,12,25,5,47,1,3.62,False,2026,3
87592,IT,Other,56,Consultant,2026-03-18 03:05:36,5,Master,5,8250,41,1,23,12,75,8,98,2,1.85,False,2026,3
87593,Marketing,Female,49,Manager,2026-03-18 03:05:36,7,High School,3,7800,33,29,4,1,75,4,20,1,1.01,False,2026,3
87594,Customer Support,Other,27,Engineer,2026-03-18 03:05:36,1,PhD,4,8400,43,22,11,2,100,9,12,1,2.16,False,2026,3
87595,Legal,Female,46,Specialist,2026-03-18 03:05:36,5,Bachelor,4,6300,50,37,13,13,100,9,72,2,3.75,False,2026,3
87596,Finance,Female,44,Engineer,2026-03-18 03:05:36,6,Bachelor,2,7200,39,25,22,1,50,14,4,0,1.66,False,2026,3
87597,HR,Female,51,Manager,2026-03-18 03:05:36,1,High School,1,6600,32,12,1,1,75,13,18,0,3.03,False,2026,3
87598,Marketing,Other,26,Analyst,2026-03-18 03:05:36,1,Bachelor,2,4800,40,5,5,14,25,8,12,0,1.11,False,2026,3
87599,HR,Male,23,Developer,2026-03-18 03:05:36,9,High School,3,6500,50,1,10,8,100,18,84,1,2.25,False,2026,3
87600,Operations,Female,50,Engineer,2026-03-18 03:05:36,5,High School,2,7200,32,8,16,6,25,1,65,2,3.43,False,2026,3
87601,Sales,Female,29,Developer,2026-03-18 03:05:36,4,High School,3,6500,32,43,0,9,0,16,61,1,4.68,False,2026,3
87602,Finance,Female,25,Developer,2026-03-18 03:05:36,2,High School,5,7500,45,8,10,0,0,7,69,1,3.94,False,2026,3
87603,Marketing,Female,28,Engineer,2026-03-18 03:05:36,9,Bachelor,2,7200,31,44,10,12,0,4,57,0,1.35,False,2026,3
87604,Marketing,Female,52,Analyst,2026-03-18 03:05:36,7,Bachelor,3,5200,54,2,16,5,100,2,64,2,2.41,False,2026,3
87605,Engineering,Male,42,Technician,2026-03-18 03:05:36,6,High School,1,3850,32,47,26,1,0,2,0,2,1.84,False,2026,3
87606,IT,Male,54,Specialist,2026-03-18 03:05:36,4,Master,3,5850,39,14,4,7,25,19,20,0,2.0,True,2026,3
87607,Customer Support,Male,60,Analyst,2026-03-18 03:05:36,4,High School,1,4400,42,15,10,13,100,6,78,0,1.11,True,2026,3
87608,Engineering,Female,31,Specialist,2026-03-18 03:05:36,8,Bachelor,1,4950,43,6,0,3,75,6,32,1,2.95,False,2026,3
87609,Finance,Female,25,Consultant,2026-03-18 03:05:36,6,Bachelor,1,6050,49,41,28,1,50,5,60,1,2.17,False,2026,3
87610,Finance,Female,36,Specialist,2026-03-18 03:05:36,1,Bachelor,3,5850,45,33,3,14,100,19,42,1,4.47,False,2026,3
87611,Legal,Female,38,Consultant,2026-03-18 03:05:36,8,Master,2,6600,36,28,29,11,25,19,7,0,3.07,False,2026,3
87612,HR,Female,45,Manager,2026-03-18 03:05:36,3,Bachelor,5,9000,36,26,11,10,100,10,1,0,4.29,False,2026,3
87613,Engineering,Female,24,Technician,2026-03-18 03:05:36,6,Master,2,4200,34,12,18,4,100,17,67,2,2.49,False,2026,3
87614,Engineering,Male,42,Analyst,2026-03-18 03:05:36,6,High School,2,4800,59,40,15,7,100,1,6,1,4.96,False,2026,3
87615,Marketing,Female,30,Engineer,2026-03-18 03:05:36,6,Bachelor,5,9000,50,7,21,6,50,5,66,2,2.58,False,2026,3
87616,Engineering,Male,33,Technician,2026-03-18 03:05:36,5,High School,4,4900,43,32,22,13,25,6,65,2,2.63,False,2026,3
87617,Operations,Female,50,Consultant,2026-03-18 03:05:36,8,Bachelor,3,7150,46,43,20,11,75,2,94,0,1.87,False,2026,3
87618,Sales,Male,40,Specialist,2026-03-18 03:05:36,8,High School,2,5400,52,16,1,1,25,15,92,0,1.54,False,2026,3
87619,Customer Support,Male,58,Analyst,2026-03-18 03:05:36,6,High School,3,5200,58,39,7,9,50,7,16,2,2.02,False,2026,3
87620,Customer Support,Female,43,Developer,2026-03-18 03:05:36,2,Bachelor,3,6500,59,24,22,4,50,11,45,2,4.5,False,2026,3
87621,Marketing,Male,59,Analyst,2026-03-18 03:05:36,7,Bachelor,4,5600,43,6,10,0,25,15,44,0,4.43,False,2026,3
87622,Customer Support,Female,30,Analyst,2026-03-18 03:05:36,6,Master,2,4800,47,17,6,12,0,19,35,1,2.51,False,2026,3
87623,Sales,Male,31,Technician,2026-03-18 03:05:36,2,Bachelor,5,5250,60,34,2,10,100,1,40,1,2.62,False,2026,3
87624,Operations,Other,41,Analyst,2026-03-18 03:05:36,6,High School,5,6000,51,44,4,4,0,19,99,0,2.54,False,2026,3
87625,Sales,Female,35,Manager,2026-03-18 03:05:36,2,Bachelor,1,6600,60,26,18,12,50,16,33,1,3.27,True,2026,3
87626,Legal,Male,57,Technician,2026-03-18 03:05:36,4,Master,3,4550,33,25,23,0,100,10,65,2,2.2,False,2026,3
87627,Customer Support,Male,42,Manager,2026-03-18 03:05:36,6,High School,2,7200,34,20,4,9,75,10,69,2,2.21,False,2026,3
87628,Sales,Female,49,Developer,2026-03-18 03:05:36,7,Bachelor,5,7500,56,45,13,10,25,15,17,1,1.62,False,2026,3
87629,Sales,Female,56,Consultant,2026-03-18 03:05:36,1,Master,1,6050,60,42,21,0,50,10,30,2,2.56,False,2026,3
87630,HR,Female,59,Consultant,2026-03-18 03:05:36,3,Bachelor,4,7700,35,9,28,10,100,6,2,2,2.43,False,2026,3
87631,Operations,Female,36,Specialist,2026-03-18 03:05:36,3,High School,3,5850,57,38,1,13,100,18,15,1,4.31,False,2026,3
87632,Engineering,Male,24,Manager,2026-03-18 03:05:36,4,Bachelor,3,7800,58,43,23,10,25,6,82,0,4.34,False,2026,3
87633,Engineering,Female,40,Technician,2026-03-18 03:05:36,1,High School,4,4900,35,4,8,4,100,15,43,0,2.21,False,2026,3
87634,HR,Male,22,Consultant,2026-03-18 03:05:36,2,Bachelor,1,6050,36,40,2,0,25,12,56,2,4.27,False,2026,3
87635,Sales,Male,25,Manager,2026-03-18 03:05:36,3,High School,2,7200,34,35,11,5,100,12,50,2,4.25,False,2026,3
87636,Operations,Male,27,Specialist,2026-03-18 03:05:36,1,Master,5,6750,50,45,5,14,0,5,42,2,2.7,False,2026,3
87637,HR,Female,30,Technician,2026-03-18 03:05:36,3,High School,1,3850,39,12,10,2,75,8,86,1,3.02,False,2026,3
87638,Engineering,Male,28,Technician,2026-03-18 03:05:36,6,Master,5,5250,57,36,8,5,100,2,66,2,2.56,False,2026,3
87639,Customer Support,Female,30,Engineer,2026-03-18 03:05:36,8,High School,2,7200,55,1,26,6,25,1,42,2,2.57,False,2026,3
87640,Operations,Female,57,Specialist,2026-03-18 03:05:36,2,High School,3,5850,31,45,28,2,50,5,16,1,4.71,False,2026,3
87641,Finance,Male,55,Specialist,2026-03-18 03:05:36,7,Bachelor,1,4950,52,25,20,5,50,14,88,2,4.13,False,2026,3
87642,Sales,Female,59,Manager,2026-03-18 03:05:36,8,Bachelor,2,7200,45,26,5,4,25,14,40,0,2.08,False,2026,3
87643,Engineering,Other,39,Specialist,2026-03-18 03:05:36,5,Bachelor,4,6300,44,48,26,7,0,2,51,2,3.87,False,2026,3
87644,Sales,Female,57,Analyst,2026-03-18 03:05:36,9,Bachelor,5,6000,42,45,9,3,75,8,6,1,3.98,False,2026,3
87645,Customer Support,Female,54,Engineer,2026-03-18 03:05:36,6,High School,1,6600,60,8,9,14,75,3,82,1,2.3,False,2026,3
87646,Legal,Male,49,Consultant,2026-03-18 03:05:36,7,Master,3,7150,48,9,19,11,75,4,57,0,4.77,False,2026,3
87647,Finance,Female,46,Developer,2026-03-18 03:05:36,8,High School,3,6500,52,18,9,13,100,4,11,2,3.22,False,2026,3
87648,Finance,Other,47,Technician,2026-03-18 03:05:36,2,High School,2,4200,43,18,16,14,75,11,76,2,2.01,False,2026,3
87649,Marketing,Female,42,Analyst,2026-03-18 03:05:36,4,High School,1,4400,55,7,26,10,50,1,6,2,2.18,False,2026,3
87650,Marketing,Female,39,Engineer,2026-03-18 03:05:36,7,Bachelor,3,7800,38,42,29,10,25,17,22,2,4.31,False,2026,3
87651,HR,Female,33,Developer,2026-03-18 03:05:36,6,Bachelor,3,6500,47,14,15,5,50,6,48,0,1.57,True,2026,3
87652,Marketing,Male,52,Engineer,2026-03-18 03:05:36,2,Master,1,6600,53,43,28,10,50,17,9,2,4.54,False,2026,3
87653,Engineering,Female,58,Engineer,2026-03-18 03:05:36,3,Master,4,8400,56,8,14,10,75,1,23,0,4.88,False,2026,3
87654,IT,Female,57,Consultant,2026-03-18 03:05:36,5,PhD,3,7150,48,28,11,14,75,7,33,0,1.44,False,2026,3
87655,Sales,Female,43,Manager,2026-03-18 03:05:36,2,Bachelor,3,7800,43,28,14,13,50,16,63,0,2.13,False,2026,3
87656,Finance,Other,27,Technician,2026-03-18 03:05:36,6,Bachelor,2,4200,36,37,19,9,50,15,70,0,1.02,False,2026,3
87657,Operations,Other,46,Technician,2026-03-18 03:05:36,6,High School,1,3850,52,33,13,4,0,19,88,1,2.45,False,2026,3
87658,Finance,Male,46,Developer,2026-03-18 03:05:36,5,High School,4,7000,38,30,27,0,25,3,48,0,1.34,False,2026,3
87659,Engineering,Female,59,Consultant,2026-03-18 03:05:36,1,High School,3,7150,51,24,26,10,100,14,17,2,3.57,False,2026,3
87660,Marketing,Male,41,Analyst,2026-03-18 03:05:36,5,Bachelor,1,4400,58,12,12,4,0,12,24,1,4.67,False,2026,3
87661,Legal,Female,50,Consultant,2026-03-18 03:05:36,6,Bachelor,3,7150,52,28,23,8,0,12,78,1,1.43,False,2026,3
87662,Customer Support,Male,59,Manager,2026-03-18 03:05:36,4,High School,3,7800,52,18,14,2,75,3,3,1,2.31,False,2026,3
87663,Customer Support,Male,47,Manager,2026-03-18 03:05:36,0,Bachelor,4,8400,39,5,27,14,50,15,85,1,1.4,False,2026,3
87664,Engineering,Female,47,Consultant,2026-03-18 03:05:36,0,High School,2,6600,45,12,4,5,100,10,32,0,2.91,True,2026,3
87665,Sales,Female,34,Engineer,2026-03-18 03:05:36,5,Bachelor,1,6600,37,35,0,12,100,9,83,1,2.7,False,2026,3
87666,Operations,Female,47,Consultant,2026-03-18 03:05:36,1,High School,3,7150,57,6,15,7,100,2,10,2,2.48,False,2026,3
87667,Customer Support,Female,32,Engineer,2026-03-18 03:05:36,7,Bachelor,3,7800,38,16,10,2,75,4,62,1,2.42,False,2026,3
87668,Legal,Female,47,Developer,2026-03-18 03:05:36,8,High School,4,7000,52,46,15,9,100,17,18,2,2.94,False,2026,3
87669,HR,Female,45,Specialist,2026-03-18 03:05:36,5,PhD,1,4950,50,23,26,10,25,18,96,0,4.03,False,2026,3
87670,Marketing,Female,51,Analyst,2026-03-18 03:05:36,7,High School,2,4800,48,1,2,11,25,2,21,2,2.93,False,2026,3
87671,Sales,Female,28,Consultant,2026-03-18 03:05:36,7,Bachelor,2,6600,44,46,14,6,0,13,48,1,3.52,False,2026,3
87672,Engineering,Male,28,Engineer,2026-03-18 03:05:36,8,Master,5,9000,58,19,19,9,100,10,38,0,3.31,False,2026,3
87673,Marketing,Female,25,Analyst,2026-03-18 03:05:36,2,High School,3,5200,31,26,25,13,75,14,12,2,2.04,False,2026,3
87674,Marketing,Male,58,Specialist,2026-03-18 03:05:36,1,Bachelor,2,5400,45,14,6,2,50,7,13,1,3.44,False,2026,3
87675,Engineering,Male,48,Consultant,2026-03-18 03:05:36,4,Master,3,7150,59,11,5,5,100,8,64,1,4.06,False,2026,3
87676,Legal,Male,35,Consultant,2026-03-18 03:05:36,5,Bachelor,3,7150,48,2,26,13,75,6,13,0,3.12,False,2026,3
87677,Customer Support,Other,29,Developer,2026-03-18 03:05:36,9,Master,1,5500,47,7,16,14,50,2,68,0,5.0,False,2026,3
87678,IT,Male,50,Technician,2026-03-18 03:05:36,3,Bachelor,5,5250,31,16,23,6,0,12,27,0,3.5,True,2026,3
87679,Legal,Male,40,Manager,2026-03-18 03:05:36,3,High School,2,7200,56,47,18,13,0,14,70,2,4.7,False,2026,3
87680,Finance,Female,39,Technician,2026-03-18 03:05:36,0,Master,5,5250,43,13,10,3,75,14,22,0,4.16,False,2026,3
87681,Engineering,Male,35,Engineer,2026-03-18 03:05:36,8,Bachelor,1,6600,56,27,26,1,50,18,71,2,3.53,False,2026,3
87682,Marketing,Male,54,Specialist,2026-03-18 03:05:36,3,Bachelor,2,5400,30,13,3,13,25,12,46,1,4.46,False,2026,3
87683,Sales,Male,29,Specialist,2026-03-18 03:05:36,4,High School,1,4950,36,42,29,11,75,10,55,0,2.82,False,2026,3
87684,Marketing,Male,42,Consultant,2026-03-18 03:05:36,7,PhD,3,7150,30,37,8,14,50,2,28,0,3.22,False,2026,3
87685,Sales,Male,47,Analyst,2026-03-18 03:05:36,6,Bachelor,1,4400,51,39,3,10,75,6,5,2,3.54,False,2026,3
87686,IT,Female,58,Manager,2026-03-18 03:05:36,9,Bachelor,2,7200,52,40,16,8,0,18,94,0,3.74,False,2026,3
